image_path,question,answer
39/39df5b7d.jpg,What brand is this case?,Solimo
39/39df5b7d.jpg,What is the case's color?,Multicolor
39/39df5b7d.jpg,What is the case material?,Silicon
39/39df5b7d.jpg,What animal is pictured?,Lion
39/39df5b7d.jpg,What is this product?,Case
2f/2f357c87.jpg,What is the case's brand?,Solimo
2f/2f357c87.jpg,What is the case material?,Silicon
2f/2f357c87.jpg,What is the phone case color?,Multicolor
2f/2f357c87.jpg,What is the product type?,Case
2f/2f357c87.jpg,Does the case have butterflies?,Yes
85/85192c70.jpg,What brand is it?,Solimo
85/85192c70.jpg,What is the case's color?,Multicolor
85/85192c70.jpg,What is the case material?,Silicon
85/85192c70.jpg,What is the phone case type?,Cellular
85/85192c70.jpg,What is the model's name?,Samsung
85/85192c70.jpg,Are the case sides transparent?,Yes
85/85192c70.jpg,Is there a butterfly?,Yes
0f/0f039d0e.jpg,What is the brand?,AmazonBasics
0f/0f039d0e.jpg,What is the oil viscosity?,10W-30
0f/0f039d0e.jpg,What type of oil is it?,Synthetic
0f/0f039d0e.jpg,What is the container volume?,Quart
0f/0f039d0e.jpg,What color is it?,Red
0f/0f039d0e.jpg,What is the item type?,Oil
0f/0f039d0e.jpg,What is the model number?,AM13BH3Q
30/30f69d6a.jpg,What is the brand?,Amazonbasics
30/30f69d6a.jpg,What type of product?,Oil
30/30f69d6a.jpg,What is the pattern?,10W-30
30/30f69d6a.jpg,What is the color?,Red
30/30f69d6a.jpg,What is the style?,Blend
80/8062ce68.jpg,What is the brand?,AmazonBasics
80/8062ce68.jpg,What is the product type?,AUTO_OIL
80/8062ce68.jpg,What is the bottle color?,Red
80/8062ce68.jpg,What is the oil weight?,10W-30
80/8062ce68.jpg,What type of oil is it?,Synthetic
56/562f90f1.jpg,What is the case's brand?,Solimo
56/562f90f1.jpg,What type of case is it?,Hard
56/562f90f1.jpg,What is the case's color?,Others
56/562f90f1.jpg,Is the back case slim?,Yes
56/562f90f1.jpg,What is the case pattern?,Circle
56/562f90f1.jpg,Is the case printed?,Yes
e3/e3df6fe6.jpg,What is the case's brand?,Solimo
e3/e3df6fe6.jpg,What type of case is this?,Hard
e3/e3df6fe6.jpg,What is the case's color?,Multi-colored
e3/e3df6fe6.jpg,What is the design?,Semi-circle
e3/e3df6fe6.jpg,What is the product type?,Case
e3/e3df6fe6.jpg,What is the phone model?,Huawei
49/49b1b22b.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What is the cover's color?,Others
49/49b1b22b.jpg,What is the product type?,Case
49/49b1b22b.jpg,For which model is it?,Huawei
49/49b1b22b.jpg,Is it hard or soft?,Hard
49/49b1b22b.jpg,What is the style?,Designer
49/49b1b22b.jpg,Is it with warranty?,No
49/49b1b22b.jpg,What kind of print?,3D
66/66f3a68c.jpg,What brand is it?,Solimo
66/66f3a68c.jpg,What is the color?,Others
66/66f3a68c.jpg,What type of case?,Hard
66/66f3a68c.jpg,What is the phone model?,Huawei
66/66f3a68c.jpg,Is it a cover?,Yes
ee/ee8ee952.jpg,What is the case's brand?,Solimo
ee/ee8ee952.jpg,What type of case is it?,Hard
ee/ee8ee952.jpg,What is the item color?,Others
ee/ee8ee952.jpg,Is it a phone accessory?,Yes
ee/ee8ee952.jpg,What is the case's design?,Printed
87/87b38aee.jpg,What is the brand?,Amazon
87/87b38aee.jpg,What kind of salad is it?,Potato
87/87b38aee.jpg,Is it vegetarian?,Yes
87/87b38aee.jpg,What style is it?,Cajun
87/87b38aee.jpg,What is it packaged in?,Plastic
a6/a6dbac46.jpg,What brand is this product?,Amazon
a6/a6dbac46.jpg,What type of food is this?,Grocery
a6/a6dbac46.jpg,Is the container clear?,Yes
a6/a6dbac46.jpg,What is the food's style?,Cajun
a6/a6dbac46.jpg,Are there greens in the salad?,Yes
0b/0bfac8d8.jpg,What brand is this?,Amazon
0b/0bfac8d8.jpg,What kind of salad is it?,Potato
0b/0bfac8d8.jpg,Is the salad vegetarian?,Yes
0b/0bfac8d8.jpg,What style is the salad?,Cajun
0b/0bfac8d8.jpg,What is the item type?,Grocery
3b/3b197757.jpg,What is the brand?,Wickedly
3b/3b197757.jpg,What kind of pretzels?,Peanut
3b/3b197757.jpg,What is the tub material?,Plastic
3b/3b197757.jpg,What fills the pretzels?,Butter
3b/3b197757.jpg,What is the product type?,Grocery
3b/3b197757.jpg,What food is inside?,Pretzels
20/20533b83.jpg,What is the brand?,Wickedly
20/20533b83.jpg,What food is inside?,Peanut
20/20533b83.jpg,What is the container?,Tub
20/20533b83.jpg,What is being sold?,Pretzels
20/20533b83.jpg,What holds the pretzels?,Plastic
8d/8d0b856d.jpg,What is the product type?,Grocery
8d/8d0b856d.jpg,What is the container made of?,Plastic
8d/8d0b856d.jpg,What fills the pretzels?,Butter
8d/8d0b856d.jpg,What is the brand?,Wickedly
8d/8d0b856d.jpg,What food is contained?,Pretzels
2b/2b84897d.jpg,What is the product type?,Grocery
2b/2b84897d.jpg,What is the filling?,Peanut
2b/2b84897d.jpg,What is the brand?,Wickedly
2b/2b84897d.jpg,What shape are the pretzels?,Square
2b/2b84897d.jpg,What are these?,Pretzels
19/199330cf.jpg,What is the brand?,Wickedly
19/199330cf.jpg,What type of food?,Grocery
19/199330cf.jpg,What's inside?,Peanuts
19/199330cf.jpg,What kind of flour?,Wheat
19/199330cf.jpg,What is added?,Salt
dc/dcfa14b0.jpg,What is the brand?,Solimo
dc/dcfa14b0.jpg,What is the case color?,Others
dc/dcfa14b0.jpg,Is it hard?,Yes
dc/dcfa14b0.jpg,What is the print type?,3D
dc/dcfa14b0.jpg,Is there warranty?,No
dc/dcfa14b0.jpg,What is the item type?,Case
dc/dcfa14b0.jpg,What is the pattern?,Cartoon
ee/ee8ee952.jpg,What is the product's brand?,Solimo
ee/ee8ee952.jpg,What is the case's color?,Multi
ee/ee8ee952.jpg,What type of cover is it?,Hard
ee/ee8ee952.jpg,Is the cover printed?,Yes
ee/ee8ee952.jpg,What is the product type?,Case
49/49b1b22b.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What is the product color?,Others
49/49b1b22b.jpg,What type of case is it?,Hard
49/49b1b22b.jpg,What is the item weight?,50
49/49b1b22b.jpg,Is it printed?,Yes
49/49b1b22b.jpg,What is the material?,Hard
66/66f3a68c.jpg,What is the brand?,Solimo
66/66f3a68c.jpg,What type of case is this?,Hard
66/66f3a68c.jpg,What is the cover's color?,Others
66/66f3a68c.jpg,For which phone is this?,Gionee
66/66f3a68c.jpg,Is the back case printed?,Yes
eb/eb49f9a1.jpg,What is the brand?,Solimo
eb/eb49f9a1.jpg,What is the item color?,Others
eb/eb49f9a1.jpg,What is the case type?,Hard
eb/eb49f9a1.jpg,Is it a designer case?,Yes
eb/eb49f9a1.jpg,What is printed on case?,Cartoon
c7/c732e6a8.jpg,What brand is it?,Solimo
c7/c732e6a8.jpg,What is the color?,Others
c7/c732e6a8.jpg,What is the design?,Smoke
c7/c732e6a8.jpg,Is it patterned?,Yes
c7/c732e6a8.jpg,What is it made of?,Hard
c7/c732e6a8.jpg,Is it a cover?,Yes
c7/c732e6a8.jpg,What kind of print?,3D
c7/c732e6a8.jpg,Is it for Micromax?,Yes
ee/ee8ee952.jpg,What is the brand?,Solimo
ee/ee8ee952.jpg,What is the color?,Others
ee/ee8ee952.jpg,What type of case?,Hard
ee/ee8ee952.jpg,What is the item shape?,
ee/ee8ee952.jpg,Is it printed?,Yes
ee/ee8ee952.jpg,For which brand?,Micromax
ee/ee8ee952.jpg,What is the design?,Smoke
5b/5b790437.jpg,What brand is it?,Solimo
5b/5b790437.jpg,What is the case's pattern?,Smoke
5b/5b790437.jpg,What type of case is it?,Hard
5b/5b790437.jpg,What is the case's design?,3D
5b/5b790437.jpg,What is the primary color?,Orange
66/66f3a68c.jpg,What brand is this?,Solimo
66/66f3a68c.jpg,What type is this?,Case
66/66f3a68c.jpg,What color is it?,Others
66/66f3a68c.jpg,What is the print?,3D
66/66f3a68c.jpg,Is it hard?,Yes
49/49b1b22b.jpg,What is the brand?,Solimo
49/49b1b22b.jpg,What type is this?,Case
49/49b1b22b.jpg,What is the case color?,Others
49/49b1b22b.jpg,What is the print type?,3D
1c/1c6fba82.jpg,What is the brand?,Tavasya
1c/1c6fba82.jpg,What is the main color?,Pink
1c/1c6fba82.jpg,What is it made of?,Cotton
1c/1c6fba82.jpg,What is the sleeve length?,Quarter
1c/1c6fba82.jpg,What style is this?,Straight
ab/aba3adb0.jpg,What is the suit's color?,Pink
ab/aba3adb0.jpg,Is it machine washable?,Yes
ab/aba3adb0.jpg,What is the sleeve length?,Quarter
ab/aba3adb0.jpg,What is the fit type?,Straight
ab/aba3adb0.jpg,What is the material?,Cotton
ab/aba3adb0.jpg,What is the brand?,Tavasya
ab/aba3adb0.jpg,What is the product type?,Suit
62/625e7f34.jpg,What is the color?,Pink
62/625e7f34.jpg,What is the brand?,Tavasya
62/625e7f34.jpg,What is it made of?,Cotton
62/625e7f34.jpg,What is the style?,Straight
62/625e7f34.jpg,How many sleeves?,Three
cb/cbe63d7a.jpg,What is the material?,Cotton
cb/cbe63d7a.jpg,What color is it?,Pink
cb/cbe63d7a.jpg,What is the style?,Straight
cb/cbe63d7a.jpg,Brand name?,Tavasya
cb/cbe63d7a.jpg,Sleeve length?,Quarter
1e/1e2aa363.jpg,What is the brand?,Solimo
1e/1e2aa363.jpg,What kind of print?,3D
1e/1e2aa363.jpg,What is the phone model?,LG
1e/1e2aa363.jpg,What is the case color?,Others
1e/1e2aa363.jpg,Is it a hard case?,Yes
ee/ee8ee952.jpg,What is the brand?,Solimo
ee/ee8ee952.jpg,What is the phone model?,LG
ee/ee8ee952.jpg,What is the case type?,Hard
ee/ee8ee952.jpg,Is it printed?,Yes
ee/ee8ee952.jpg,What is the color?,Others
2b/2b811a89.jpg,What color is the text?,Yellow
2b/2b811a89.jpg,What is the case's brand?,Solimo
2b/2b811a89.jpg,What is the case's type?,Hard
2b/2b811a89.jpg,What is the item shape?,Rectangular
2b/2b811a89.jpg,Is there a pattern?,Yes
2b/2b811a89.jpg,What is the design style?,Printed
2b/2b811a89.jpg,Is it a girls case?,Yes
2b/2b811a89.jpg,What is this product?,Case
66/66f3a68c.jpg,Is the case hard?,Yes
66/66f3a68c.jpg,What brand is this?,Solimo
66/66f3a68c.jpg,Is it printed?,Yes
66/66f3a68c.jpg,Is it for mobile?,Yes
66/66f3a68c.jpg,What is the color?,Multi
66/66f3a68c.jpg,Is it a cover?,Yes
49/49b1b22b.jpg,What is the case's brand?,Solimo
49/49b1b22b.jpg,What is the case's color?,Others
49/49b1b22b.jpg,What is the product type?,Case
49/49b1b22b.jpg,What is the model's name?,LG
49/49b1b22b.jpg,Is this case printed?,Yes
12/12e1b8f0.jpg,What brand is this?,Solimo
12/12e1b8f0.jpg,What is the case's color?,Multicolor
12/12e1b8f0.jpg,What is the primary material?,Silicone
12/12e1b8f0.jpg,What is the phone model?,Oppo
12/12e1b8f0.jpg,What kind of case is it?,Designer
12/12e1b8f0.jpg,What is the item shape?,Drops
12/12e1b8f0.jpg,What is the cover's type?,Soft
12/12e1b8f0.jpg,What is the item weight in grams?,50
2f/2f357c87.jpg,What brand is this?,Solimo
2f/2f357c87.jpg,What is the case color?,Multicolor
2f/2f357c87.jpg,What is the case material?,Silicone
2f/2f357c87.jpg,What is the model name?,Oppo
2f/2f357c87.jpg,What is the pattern?,Water
2f/2f357c87.jpg,What are the images?,Butterflies
2f/2f357c87.jpg,What type of product?,Case
85/85192c70.jpg,What is the brand?,Solimo
85/85192c70.jpg,What is the main material?,Silicone
85/85192c70.jpg,What is the phone model?,Oppo
85/85192c70.jpg,What is the case color?,Multicolor
85/85192c70.jpg,What type of case is this?,Phone
85/85192c70.jpg,Are the sides transparent?,Yes
87/87990c42.jpg,What is the product type?,Shoes
87/87990c42.jpg,What is the shoe color?,Blue
87/87990c42.jpg,What is the brand?,Find
87/87990c42.jpg,What style is this?,Loafer
87/87990c42.jpg,What is the model name?,Hybrid
02/02f8639c.jpg,What is the shoe's color?,Navy
02/02f8639c.jpg,What is the brand?,find.
02/02f8639c.jpg,What type of shoe is it?,Loafer
02/02f8639c.jpg,What is the model name?,Hybrid
02/02f8639c.jpg,What is the style?,Hybrid
02/02f8639c.jpg,What is the product type?,Shoes
a4/a493927e.jpg,What is the shoe color?,Blue
a4/a493927e.jpg,What is the brand?,find
a4/a493927e.jpg,What kind of shoe is this?,Loafer
a4/a493927e.jpg,What is the shoe style?,Hybrid
a4/a493927e.jpg,Is the shoe made in Europe?,Yes
7a/7a5518e6.jpg,What color are they?,Blue
7a/7a5518e6.jpg,What brand is this?,find
7a/7a5518e6.jpg,What is the product type?,Shoes
7a/7a5518e6.jpg,What style is it?,Loafer
7a/7a5518e6.jpg,What year released?,2019
dd/dda9f134.jpg,What is the brand?,find
dd/dda9f134.jpg,What is the main color?,Blue
dd/dda9f134.jpg,What type of product is this?,Shoes
dd/dda9f134.jpg,What is the model name?,Loafer
dd/dda9f134.jpg,What style is this?,Loafer
dd/dda9f134.jpg,What color are these shoes?,Navy
12/122af31b.jpg,What is the ball color?,White
12/122af31b.jpg,What is the brand?,Solimo
12/122af31b.jpg,What are they made of?,Leather
12/122af31b.jpg,What number is in the set?,Two
12/122af31b.jpg,What kind of ball?,Cricket
86/86341f59.jpg,What color is the ball?,White
86/86341f59.jpg,What is the brand?,Solimo
86/86341f59.jpg,What is it made of?,Leather
86/86341f59.jpg,What is the product?,Ball
86/86341f59.jpg,Where to use it?,Grass
4b/4bc9ae7c.jpg,What color is the ball?,White
4b/4bc9ae7c.jpg,What is the ball's material?,Leather
4b/4bc9ae7c.jpg,What is the brand name?,Solimo
4b/4bc9ae7c.jpg,What sport is this for?,Cricket
4b/4bc9ae7c.jpg,How many balls are there?,Two
2c/2c261a1d.jpg,What color is the ball?,White
2c/2c261a1d.jpg,What is the ball made of?,Leather
2c/2c261a1d.jpg,What brand is this?,Solimo
2c/2c261a1d.jpg,What kind of ball is it?,Cricket
2c/2c261a1d.jpg,What shape is this item?,Round
d6/d62740b8.jpg,What is the chair's color?,Brown
d6/d62740b8.jpg,What is the product type?,Chair
d6/d62740b8.jpg,What is the upholstery material?,Leather
d6/d62740b8.jpg,What is the brand?,Pinzon
d6/d62740b8.jpg,Is it furniture?,Yes
8c/8cf72c05.jpg,What brand is this?,Solimo
8c/8cf72c05.jpg,What is the case's color?,Others
8c/8cf72c05.jpg,What is the design?,Mountain
8c/8cf72c05.jpg,What type of case is it?,Hard
8c/8cf72c05.jpg,What is the product type?,Case
8c/8cf72c05.jpg,Is the cover printed?,Yes
8c/8cf72c05.jpg,What is the item shape?,
90/90a17b9b.jpg,What is the brand?,Solimo
90/90a17b9b.jpg,What is the case's color?,Others
90/90a17b9b.jpg,Is the print 3D?,Yes
90/90a17b9b.jpg,What is product type?,Case
90/90a17b9b.jpg,What is the design?,Mountain
49/49b1b22b.jpg,What is the product color?,Others
49/49b1b22b.jpg,What is the product brand?,Solimo
49/49b1b22b.jpg,What type of case is this?,Hard
49/49b1b22b.jpg,What is the design type?,Printed
49/49b1b22b.jpg,Is the case for mobile?,Yes
66/66f3a68c.jpg,What is the brand?,Solimo
66/66f3a68c.jpg,What type of case is this?,Hard
66/66f3a68c.jpg,What is the case's color?,Others
66/66f3a68c.jpg,What is the item?,Case
66/66f3a68c.jpg,What is the pattern?,Valley
66/66f3a68c.jpg,What is the print?,3D
66/66f3a68c.jpg,What is the phone's brand?,Samsung
ee/ee8ee952.jpg,What is the brand?,Solimo
ee/ee8ee952.jpg,What is the product color?,Others
ee/ee8ee952.jpg,What is the product type?,Case
ee/ee8ee952.jpg,What is the item shape?,Rectangular
ee/ee8ee952.jpg,Is the case hard?,Yes
4b/4b4605eb.jpg,What is the brand?,Solimo
4b/4b4605eb.jpg,What is the main color?,Pink
4b/4b4605eb.jpg,What is the product type?,Case
4b/4b4605eb.jpg,Is it patterned?,Yes
4b/4b4605eb.jpg,Is it 3D?,Yes
4b/4b4605eb.jpg,What is the design?,Floral
54/545c0f50.jpg,What is the case's brand?,Solimo
54/545c0f50.jpg,What is the design's pattern?,Flower
54/545c0f50.jpg,What is the product type?,Case
54/545c0f50.jpg,What is the primary color?,Pink
54/545c0f50.jpg,Is the back case hard?,Yes
54/545c0f50.jpg,Is the design 3D?,Yes
49/49b1b22b.jpg,What is the product brand?,Solimo
49/49b1b22b.jpg,What is the product color?,Others
49/49b1b22b.jpg,What is the case pattern?,Flower
49/49b1b22b.jpg,What type of case is it?,Hard
49/49b1b22b.jpg,What is the phone model?,Huawei
66/66f3a68c.jpg,What is the brand?,Solimo
66/66f3a68c.jpg,What is the product type?,Case
66/66f3a68c.jpg,Is it floral?,Yes
66/66f3a68c.jpg,What is the design?,3D
66/66f3a68c.jpg,What is the case style?,Back
66/66f3a68c.jpg,What is the phone model?,Honor
ee/ee8ee952.jpg,What brand is this?,Solimo
ee/ee8ee952.jpg,What type of case is this?,Hard
ee/ee8ee952.jpg,What is the cover's pattern?,Flower
ee/ee8ee952.jpg,What is the product's color?,Others
ee/ee8ee952.jpg,Is it 3D printed?,Yes
ee/ee8ee952.jpg,What is this product?,Case
94/946811ab.jpg,What is the belt's color?,Brown
94/946811ab.jpg,What is the product type?,ACCESSORY
94/946811ab.jpg,What is the buckle's finish?,Silver
94/946811ab.jpg,What is the brand name?,Amazon
94/946811ab.jpg,What is the belt style?,Classic
67/677ac8ed.jpg,What color is the belt?,Brown
67/677ac8ed.jpg,What is the belt's style?,Classic
67/677ac8ed.jpg,What is the product type?,Accessory
67/677ac8ed.jpg,What is the buckle's finish?,Metallic
67/677ac8ed.jpg,What brand is this belt?,Amazon
67/677ac8ed.jpg,What's the main fabric?,Leather
33/3354453f.jpg,What is the belt's color?,Brown
33/3354453f.jpg,What is the brand?,Amazon
33/3354453f.jpg,What is the belt's style?,Classic
33/3354453f.jpg,What is the buckle's finish?,Silver
33/3354453f.jpg,What is the product type?,Accessory
33/3354453f.jpg,What is the primary material?,Leather
5f/5feff7bf.jpg,What brand is this?,Amazon
5f/5feff7bf.jpg,What color is it?,Brown
5f/5feff7bf.jpg,What style is it?,Classic
5f/5feff7bf.jpg,What is it?,Belt
5f/5feff7bf.jpg,What is buckle finish?,Metallic
ee/ee84933e.jpg,What color is the belt?,Brown
ee/ee84933e.jpg,What is the brand?,Amazon
ee/ee84933e.jpg,What type of product is this?,Accessory
ee/ee84933e.jpg,What is the belt style?,Classic
ee/ee84933e.jpg,What is the buckle's finish?,Silver
ee/ee84933e.jpg,What is the belt's material?,Leather
dc/dc1ee1c8.jpg,What is the case color?,Multicolor
dc/dc1ee1c8.jpg,What is the brand name?,Solimo
dc/dc1ee1c8.jpg,What is the case material?,Silicon
dc/dc1ee1c8.jpg,What type of product is this?,Case
dc/dc1ee1c8.jpg,What is the model name?,M31
dc/dc1ee1c8.jpg,What does the case say?,Easy
2f/2f357c87.jpg,What is the case's brand?,Solimo
2f/2f357c87.jpg,What is the primary material?,Silicon
2f/2f357c87.jpg,What is the color?,Multicolor
2f/2f357c87.jpg,What is the phone model?,M31
2f/2f357c87.jpg,What is the product type?,Case
2f/2f357c87.jpg,Is it patterned?,Yes
85/85192c70.jpg,What brand is this?,Solimo
85/85192c70.jpg,What is the case color?,Multicolor
85/85192c70.jpg,What is the case material?,Silicon
85/85192c70.jpg,What is the design?,Butterfly
85/85192c70.jpg,What is the product type?,Case
55/5549b279.jpg,What is the product brand?,Mama
55/5549b279.jpg,What flavor are these?,Berry
55/5549b279.jpg,What type of supplement?,Dietary
55/5549b279.jpg,What is the bottle count?,Sixty
55/5549b279.jpg,What is the lid color?,Purple
12/12dae419.jpg,What brand is it?,Mama
12/12dae419.jpg,What form is the supplement?,Gummies
12/12dae419.jpg,How many gummies per serving?,Two
12/12dae419.jpg,What flavor are these?,Berry
12/12dae419.jpg,How many servings total?,Thirty
12/12dae419.jpg,What vitamin is Ergocalciferol?,D
73/7388dd4e.jpg,What is the product brand?,Mama
73/7388dd4e.jpg,Are these gummies organic?,Yes
73/7388dd4e.jpg,Are these gummies gluten-free?,Yes
73/7388dd4e.jpg,Are these gummies vegan?,Yes
73/7388dd4e.jpg,What are these for?,Kids
73/7388dd4e.jpg,What type of vitamin are these?,Multivitamin
99/990b4aee.jpg,What is the gummy shape?,Round
99/990b4aee.jpg,What is the gummy color?,Red
99/990b4aee.jpg,What is the gummy flavor?,Cherry
99/990b4aee.jpg,What is the gummy brand?,Mama
99/990b4aee.jpg,What is the gummy type?,Vegan
a4/a4f6395c.jpg,What brand is this?,Mama
a4/a4f6395c.jpg,What type of product is this?,Gummies
a4/a4f6395c.jpg,What flavor is mentioned?,Berry
a4/a4f6395c.jpg,What color is the lid?,Purple
a4/a4f6395c.jpg,Is this product vegan?,Yes
a4/a4f6395c.jpg,Is this product organic?,Yes
6d/6ddf8a50.jpg,What is the product brand?,Mama
6d/6ddf8a50.jpg,What is the product type?,Care
6d/6ddf8a50.jpg,What are the gummy flavors?,Berry
6d/6ddf8a50.jpg,Are these products vegan?,Yes
6d/6ddf8a50.jpg,What color is the gummy?,Orange
20/20533b83.jpg,What is the brand?,Mama
20/20533b83.jpg,How many gummies?,60
20/20533b83.jpg,What is the supply duration?,Month
20/20533b83.jpg,What flavor is it?,Berry
20/20533b83.jpg,What is guaranteed?,Satisfaction
20/20533b83.jpg,Is it free of gluten?,Yes
0f/0fcce56e.jpg,What brand is this product?,Mama
0f/0fcce56e.jpg,Are these vitamins organic?,Yes
0f/0fcce56e.jpg,What is the product type?,Care
0f/0fcce56e.jpg,What flavors are these?,Berry
0f/0fcce56e.jpg,Are these vitamins gluten-free?,Yes
0f/0fcce56e.jpg,What form are these?,Gummies
ad/ad9fd798.jpg,What brand is this?,Mama
ad/ad9fd798.jpg,What is the product form?,Gummies
ad/ad9fd798.jpg,Is it vegan?,Yes
ad/ad9fd798.jpg,What flavors are listed?,Berry
ad/ad9fd798.jpg,What kind of sugar?,Cane
94/947eb32d.jpg,What is the brand?,Mama
94/947eb32d.jpg,What is the product type?,Care
94/947eb32d.jpg,What is the flavor?,Berry
94/947eb32d.jpg,Are they vegan?,Yes
94/947eb32d.jpg,What shape are they?,Round
05/05e24e4e.jpg,What brand is this?,Mama
05/05e24e4e.jpg,What flavor are these?,Berry
05/05e24e4e.jpg,What kind of product is this?,Gummies
05/05e24e4e.jpg,What is the lid's color?,Purple
05/05e24e4e.jpg,How many gummies inside?,Sixty
a0/a03d6760.jpg,What is the brand?,Mama
a0/a03d6760.jpg,Are the gummies vegan?,Yes
a0/a03d6760.jpg,Are they GMO?,No
a0/a03d6760.jpg,Are the gummies organic?,Yes
a0/a03d6760.jpg,Are they gluten-free?,Yes
2e/2ea96af7.jpg,What is the brand?,Ravenna
2e/2ea96af7.jpg,What is the product type?,Chair
2e/2ea96af7.jpg,What is the leg finish?,Black
2e/2ea96af7.jpg,What is the style?,Transitional
2e/2ea96af7.jpg,What is the primary color?,Beige
2e/2ea96af7.jpg,What is the chair's material?,Leather
41/415782fd.jpg,What is the chair's brand?,Ravenna
41/415782fd.jpg,What is the chair's primary color?,Beige
41/415782fd.jpg,What is the product type?,Chair
41/415782fd.jpg,What is the material?,Leather
41/415782fd.jpg,What is the leg's finish?,Black
41/415782fd.jpg,What is the chair's style?,Transitional
6e/6e18ac6a.jpg,What is the product's brand?,Ravenna
6e/6e18ac6a.jpg,What is the chair's color?,Beige
6e/6e18ac6a.jpg,What is the product type?,Chair
6e/6e18ac6a.jpg,What is the frame material?,Wood
6e/6e18ac6a.jpg,What is the chair's style?,Transitional
6e/6e18ac6a.jpg,What is the finish color?,Black
6e/6e18ac6a.jpg,What is the seat material?,Polyester
60/60bea694.jpg,What is the product's color?,Beige
60/60bea694.jpg,What is the product's brand?,Ravenna
60/60bea694.jpg,What is the chair's style?,Transitional
60/60bea694.jpg,What is the product type?,Chair
60/60bea694.jpg,What's the material used?,Leather
60/60bea694.jpg,What shape is this item?,
60/60bea694.jpg,What pattern is present?,
60/60bea694.jpg,Is the item upholstered?,Yes
60/60bea694.jpg,What is the finish?,Painted
23/2372d9f5.jpg,What is the product's brand?,Ravenna
23/2372d9f5.jpg,What type of product is this?,Chair
23/2372d9f5.jpg,What is the chair's style?,Transitional
23/2372d9f5.jpg,What is the material?,Leather
23/2372d9f5.jpg,What is the dominant color?,Beige
23/2372d9f5.jpg,Are the legs wood?,Yes
ed/ed93b318.jpg,What is the case's brand?,Solimo
ed/ed93b318.jpg,What is the primary color?,Others
ed/ed93b318.jpg,Is it hard or soft case?,Hard
ed/ed93b318.jpg,What is the product type?,Case
ed/ed93b318.jpg,What is the item shape?,
ee/ee8ee952.jpg,What is the product brand?,Solimo
ee/ee8ee952.jpg,What is the product color?,Others
ee/ee8ee952.jpg,What kind of case is this?,Hard
ee/ee8ee952.jpg,What is the product type?,Case
49/49b1b22b.jpg,What is the case color?,Others
49/49b1b22b.jpg,What is the case brand?,Solimo
49/49b1b22b.jpg,What is the case's style?,Printed
49/49b1b22b.jpg,What is the product type?,Case
49/49b1b22b.jpg,Is it multi-colored?,Yes
49/49b1b22b.jpg,Is it a slim case?,Yes
49/49b1b22b.jpg,Is this for Asus?,Yes
49/49b1b22b.jpg,Is the case hard?,Yes
66/66f3a68c.jpg,What is the brand?,Solimo
66/66f3a68c.jpg,What is the color?,Others
66/66f3a68c.jpg,What kind of print?,3D
66/66f3a68c.jpg,What is the case for?,Phone
66/66f3a68c.jpg,What style is it?,Slim
dc/dc49de02.jpg,What is the brand?,Solimo
dc/dc49de02.jpg,What is the cover color?,Others
dc/dc49de02.jpg,Is the cover printed?,Yes
dc/dc49de02.jpg,What is the product type?,Case
dc/dc49de02.jpg,Is it slim?,Yes
4e/4e2756ce.jpg,What brand is this case?,Solimo
